,classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
0,278017541,victorav,1374972.0,6aaed07f3d5b0f62dc26,16410,landmark_detection,30.17,2020-10-04 20:47:55 UTC,,,"{""source"":""api"",""session"":""9eae289212e5bcb12344aaffc7063ed3e4e9125e39683dfd5df1d72ea1e95852"",""viewport"":{""width"":1440,""height"":718},""started_at"":""2020-10-04T20:47:07.892Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36"",""utc_offset"":""-46800"",""finished_at"":""2020-10-04T20:47:55.409Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":913,""clientHeight"":646,""naturalWidth"":2574,""naturalHeight"":1821}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-10-04T20:47:07.713Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":629.945068359375,""y"":877.1887817382812,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1227.169677734375,""y"":910.1807861328125,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":733.7647705078125,""y"":775.9340209960938,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":738.5093383789062,""y"":991.8956909179688,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":912.6282958984375,""y"":750.8350219726562,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":894.5856323242188,""y"":993.9762573242188,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""50445441"":{""retired"":null,""grid"":""Grid A"",""capture"":""357"",""frog_id"":""130"",""filename"":""00_0-357.jpg""}}",50445441
750,320268727,not-logged-in-fac4b3cc57bc63479f13,,fac4b3cc57bc63479f13,16410,landmark_detection,30.17,2021-03-28 23:24:05 UTC,,,"{""source"":""api"",""session"":""702584973acd080a31696449999c67d0fc488a0d7ccfcc75231f40d33249e294"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-03-28T23:23:45.217Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:24:05.652Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1265,""clientHeight"":843,""naturalWidth"":3072,""naturalHeight"":2048}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:21:15.393Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1127.538330078125,""y"":842.7271728515625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1778.405517578125,""y"":993.3008422851562,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1273.2548828125,""y"":786.869140625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":1210.111083984375,""y"":988.4436645507812,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1467.5435791015625,""y"":762.5830688476562,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1375.2564697265625,""y"":1075.87353515625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53239264"":{""retired"":null,""grid"":""Grid D"",""capture"":""6731"",""frog_id"":""52"",""filename"":""1110-6731.jpg""}}",53239264
751,320268742,not-logged-in-ce6a3aadeb950726026a,,ce6a3aadeb950726026a,16410,landmark_detection,30.17,2021-03-28 23:24:12 UTC,,,"{""source"":""api"",""session"":""d1778c40dd7335f59f519a1ccd09200550c2ab8c547bb3e29b09e24f926a86f7"",""viewport"":{""width"":1280,""height"":607},""started_at"":""2021-03-28T23:23:44.654Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:24:12.352Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":738,""clientHeight"":498,""naturalWidth"":2886,""naturalHeight"":1948}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:21:35.133Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1055.50439453125,""y"":1088.73876953125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1563.9775390625,""y"":997.4874267578125,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1112.883544921875,""y"":960.95556640625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":1170.2626953125,""y"":1159.1427001953125,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1266.71630859375,""y"":911.4381103515625,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1305.82958984375,""y"":1120.0294189453125,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53241275"":{""retired"":null,""grid"":""Grid B"",""capture"":""2470"",""frog_id"":""177"",""filename"":""0100-2470.jpg""}}",53241275
752,320268762,not-logged-in-fac4b3cc57bc63479f13,,fac4b3cc57bc63479f13,16410,landmark_detection,30.17,2021-03-28 23:24:21 UTC,,,"{""source"":""api"",""session"":""702584973acd080a31696449999c67d0fc488a0d7ccfcc75231f40d33249e294"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-03-28T23:24:05.664Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:24:21.692Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":795,""clientHeight"":843,""naturalWidth"":1636,""naturalHeight"":1736}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:21:15.393Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":735.2689819335938,""y"":821.3914184570312,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1404.3221435546875,""y"":889.3260498046875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":854.6692504882812,""y"":722.5774536132812,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":823.7898559570312,""y"":949.0261840820312,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1079.0594482421875,""y"":714.3429565429688,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1021.4179077148438,""y"":992.25732421875,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53242398"":{""retired"":null,""grid"":""Pukeokahu Frog Monitoring"",""capture"":""8698"",""frog_id"":""230"",""filename"":""0111-8698.JPG""}}",53242398
753,320268764,not-logged-in-7379c0e5cabceb8e6c68,,7379c0e5cabceb8e6c68,16410,landmark_detection,30.17,2021-03-28 23:24:22 UTC,,,"{""source"":""api"",""session"":""e1168d47b0a290a978a133a6b969f7379d1e77e28dd0f6f76412dce44e4e9589"",""viewport"":{""width"":360,""height"":668},""started_at"":""2021-03-28T23:23:24.969Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 10; SM-G960F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Mobile Safari/537.36"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:24:19.514Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":309,""clientHeight"":206,""naturalWidth"":3072,""naturalHeight"":2048}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:21:28.018Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1613.8204345703125,""y"":1105.22607421875,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""},{""x"":1555.2437744140625,""y"":804.966796875,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1402.2325439453125,""y"":1042.7296142578125,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1385.5355224609375,""y"":869.4326171875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":1848.9483642578125,""y"":955.5184326171875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1304.23974609375,""y"":963.3955688476562,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""}]}]","{""53239881"":{""retired"":null,""grid"":""Grid D"",""capture"":""6282"",""frog_id"":""51"",""filename"":""1100-6282.jpg""}}",53239881
754,320268807,not-logged-in-fac4b3cc57bc63479f13,,fac4b3cc57bc63479f13,16410,landmark_detection,30.17,2021-03-28 23:24:38 UTC,,,"{""source"":""api"",""session"":""702584973acd080a31696449999c67d0fc488a0d7ccfcc75231f40d33249e294"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-03-28T23:24:22.091Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:24:38.804Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1265,""clientHeight"":843,""naturalWidth"":3072,""naturalHeight"":2048}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:21:15.393Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1409.2569580078125,""y"":954.443115234375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1846.406494140625,""y"":1051.5875244140625,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1508.8299560546875,""y"":896.1565551757812,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":1472.4007568359375,""y"":1037.015869140625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1613.2601318359375,""y"":869.4418334960938,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1586.54541015625,""y"":1105.016845703125,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53241187"":{""retired"":null,""grid"":""Grid C"",""capture"":""4345"",""frog_id"":""91"",""filename"":""1100-4345.jpg""}}",53241187
755,320268827,not-logged-in-ce6a3aadeb950726026a,,ce6a3aadeb950726026a,16410,landmark_detection,30.17,2021-03-28 23:24:45 UTC,,,"{""source"":""api"",""session"":""d1778c40dd7335f59f519a1ccd09200550c2ab8c547bb3e29b09e24f926a86f7"",""viewport"":{""width"":1280,""height"":607},""started_at"":""2021-03-28T23:24:12.378Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:24:45.034Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":738,""clientHeight"":516,""naturalWidth"":2556,""naturalHeight"":1788}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:21:35.133Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":533.9584350585938,""y"":900.945556640625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1284.477783203125,""y"":831.664794921875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":630.9515991210938,""y"":746.206787109375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":670.19921875,""y"":1025.651123046875,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":891.8978881835938,""y"":702.3173828125,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":871.1136474609375,""y"":1016.402099609375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53725923"":{""retired"":{""id"":75333953,""workflow_id"":16410,""classifications_count"":2,""created_at"":""2020-12-26T08:06:43.891Z"",""updated_at"":""2021-03-30T00:49:18.095Z"",""retired_at"":""2021-03-30T00:49:18.089Z"",""subject_id"":53725923,""retirement_reason"":""classification_count""},""grid"":""Grid A"",""capture"":""740"",""frog_id"":""215"",""filename"":""_000-740.JPG""}}",53725923
756,320268867,not-logged-in-fac4b3cc57bc63479f13,,fac4b3cc57bc63479f13,16410,landmark_detection,30.17,2021-03-28 23:25:03 UTC,,,"{""source"":""api"",""session"":""702584973acd080a31696449999c67d0fc488a0d7ccfcc75231f40d33249e294"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-03-28T23:24:38.815Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:25:03.816Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1272,""clientHeight"":843,""naturalWidth"":2964,""naturalHeight"":1965}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:24:21.901Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1369.696044921875,""y"":1083.5352783203125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1977.8739013671875,""y"":911.1017456054688,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1458.2430419921875,""y"":922.7526245117188,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":1518.827880859375,""y"":1137.1295166015625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1565.4315185546875,""y"":813.2340087890625,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1684.2708740234375,""y"":1137.1295166015625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53241640"":{""retired"":null,""grid"":""Grid D"",""capture"":""6699"",""frog_id"":""331"",""filename"":""1100-6699.jpg""}}",53241640
757,320268883,not-logged-in-ce6a3aadeb950726026a,,ce6a3aadeb950726026a,16410,landmark_detection,30.17,2021-03-28 23:25:09 UTC,,,"{""source"":""api"",""session"":""d1778c40dd7335f59f519a1ccd09200550c2ab8c547bb3e29b09e24f926a86f7"",""viewport"":{""width"":1280,""height"":607},""started_at"":""2021-03-28T23:24:45.053Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:25:09.338Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":738,""clientHeight"":455,""naturalWidth"":2616,""naturalHeight"":1612}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:21:35.133Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1217.9835205078125,""y"":777.6549072265625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1711.99267578125,""y"":725.64453125,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1300.73193359375,""y"":671.2943115234375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":1312.5380859375,""y"":860.3677978515625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1451.9766845703125,""y"":635.8408203125,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1447.2613525390625,""y"":860.3677978515625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53241988"":{""retired"":null,""grid"":""Grid D"",""capture"":""6385"",""frog_id"":""198"",""filename"":""1101-6385.jpg""}}",53241988
758,320268917,not-logged-in-fac4b3cc57bc63479f13,,fac4b3cc57bc63479f13,16410,landmark_detection,30.17,2021-03-28 23:25:24 UTC,,,"{""source"":""api"",""session"":""702584973acd080a31696449999c67d0fc488a0d7ccfcc75231f40d33249e294"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-03-28T23:25:03.827Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:25:24.470Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":593,""clientHeight"":843,""naturalWidth"":1864,""naturalHeight"":2652}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:24:21.901Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":833.9197387695312,""y"":685.5791015625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":793.0365600585938,""y"":1333.419921875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":918.8309326171875,""y"":814.518310546875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":714.4151000976562,""y"":767.3453979492188,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":909.3963012695312,""y"":993.7752075195312,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":667.2422485351562,""y"":962.3265991210938,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53240826"":{""retired"":null,""grid"":""Grid D"",""capture"":""6331"",""frog_id"":""172"",""filename"":""0_10-6331.jpg""}}",53240826
759,320268929,not-logged-in-ce6a3aadeb950726026a,,ce6a3aadeb950726026a,16410,landmark_detection,30.17,2021-03-28 23:25:30 UTC,,,"{""source"":""api"",""session"":""d1778c40dd7335f59f519a1ccd09200550c2ab8c547bb3e29b09e24f926a86f7"",""viewport"":{""width"":1280,""height"":607},""started_at"":""2021-03-28T23:25:09.353Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:25:29.797Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":738,""clientHeight"":492,""naturalWidth"":3072,""naturalHeight"":2048}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:21:35.133Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1189.0460205078125,""y"":960.1552734375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1905.14453125,""y"":865.8133544921875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1297.29345703125,""y"":840.833251953125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":1302.8306884765625,""y"":1082.3082275390625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1522.1151123046875,""y"":801.9473876953125,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1558.2113037109375,""y"":1096.2139892578125,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53726344"":{""retired"":null,""grid"":""Grid A"",""capture"":""114"",""frog_id"":""68"",""filename"":""0000-114.JPG""}}",53726344
760,320268963,not-logged-in-fac4b3cc57bc63479f13,,fac4b3cc57bc63479f13,16410,landmark_detection,30.17,2021-03-28 23:25:43 UTC,,,"{""source"":""api"",""session"":""702584973acd080a31696449999c67d0fc488a0d7ccfcc75231f40d33249e294"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2021-03-28T23:25:24.481Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:25:43.790Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1277,""clientHeight"":843,""naturalWidth"":2319,""naturalHeight"":1531}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:24:21.901Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":572.7301635742188,""y"":866.0064697265625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":906.787109375,""y"":851.4822387695312,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":634.4580688476562,""y"":811.5406494140625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":632.6425170898438,""y"":922.2877807617188,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":741.5741577148438,""y"":778.8611450195312,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":756.098388671875,""y"":938.6275634765625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53238195"":{""retired"":{""id"":73764090,""workflow_id"":16410,""classifications_count"":2,""created_at"":""2020-12-09T08:29:34.038Z"",""updated_at"":""2021-03-30T00:14:35.262Z"",""retired_at"":""2021-03-30T00:14:35.256Z"",""subject_id"":53238195,""retirement_reason"":""classification_count""},""grid"":""Grid D"",""capture"":""6432"",""frog_id"":""234"",""filename"":""0000-6432.jpg""}}",53238195
761,320268984,not-logged-in-ce6a3aadeb950726026a,,ce6a3aadeb950726026a,16410,landmark_detection,30.17,2021-03-28 23:25:52 UTC,,,"{""source"":""api"",""session"":""d1778c40dd7335f59f519a1ccd09200550c2ab8c547bb3e29b09e24f926a86f7"",""viewport"":{""width"":1280,""height"":607},""started_at"":""2021-03-28T23:25:29.814Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363"",""utc_offset"":""-46800"",""finished_at"":""2021-03-28T23:25:52.582Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":738,""clientHeight"":512,""naturalWidth"":2229,""naturalHeight"":1546}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-28T23:21:35.133Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":462.18450927734375,""y"":813.28369140625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1001.9266357421875,""y"":819.325439453125,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":554.8351440429688,""y"":708.549560546875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":566.918701171875,""y"":905.934326171875,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":707.903564453125,""y"":690.4241943359375,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":679.6884765625,""y"":926.053466796875,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53238808"":{""retired"":null,""grid"":""Grid C"",""capture"":""5113"",""frog_id"":""130"",""filename"":""1__0-5113.jpg""}}",53238808
